"AIRO_ID","Roll_No","Off_Name","Add_1","Add_2","Add_3","Add_4","County","Ethos","Island","DEIS","Gaeltacht","M_13_14","F_13_14","T_13_14","xcoord","ycoord","Long","Lat"
2397,"17735S","ST PATRICKS NS","BROOMFIELD","CASTLEBLAYNEY","CO MONAGHAN","","Monaghan","CATHOLIC","N","N","N",69,68,137,285178,312914,-6.6991,54.0583
2398,"17776J","S N COMHGHALL","COININSI","CLONES","CO MONAGHAN","","Monaghan","CATHOLIC","N","N","N",9,13,22,245015,321186,-7.31119,54.1377
2399,"18023L","S N ATH NA BH-FEARCON","Aughnafarcon","Broomfield","Castleblayney","Co Monaghan","Monaghan","CATHOLIC","N","N","N",28,28,56,282021,313611,-6.74711,54.065
2400,"18028V","CORR A CHRAINN NATIONAL SCHOOL","CORR A CHRAINN","EMYVALE","CO MONAGHAN","","Monaghan","CATHOLIC","N","N","N",111,90,201,267537,341448,-6.96207,54.3172
2401,"18234B","SCOIL NAOMH PADRAIG","EO-DHRUIM","CASTLEBLANEY","CO MONAGHAN","","Monaghan","CATHOLIC","N","Y","N",34,31,65,285280,322541,-6.69483,54.1447
2402,"18256L","SCOIL BHRIGHDE","SILVERSTREAM","MONAGHAN","","","Monaghan","CATHOLIC","N","N","N",28,35,63,271326,337085,-6.90489,54.2775
2403,"18401R","SCOIL MHUIRE","GLASLOCH","MUINEACHAN","","","Monaghan","CATHOLIC","N","N","N",44,43,87,271722,340445,-6.898,54.3076
2404,"18482U","MHUIRE GRANSLA","LEACHTGALLON","CLUAIN EOIS","CO MUINEACHAIN","","Monaghan","CATHOLIC","N","Y","N",29,31,60,254535,328489,-7.16422,54.2024
2405,"18494E","ST LOUIS INFANT SCHOOL","PARK ROAD","MONAGHAN","CO MONAGHAN","","Monaghan","CATHOLIC","N","N","N",139,135,274,266763,333451,-6.97574,54.2455
2406,"18539A","SCOIL NAOMH MHUIRE","CLUAIN TIOBRAID","CO MUINEACHAIN","","","Monaghan","CATHOLIC","N","N","N",73,64,137,275004,330299,-6.85013,54.216
2407,"18820O","S N CHOLMCILLE","TAITHE BUI","CARRAIG MHACHAIRE ROIS","CO MHUINEACHAIN","","Monaghan","CATHOLIC","N","N","N",30,35,65,290651,309561,-6.61653,54.0272
2408,"19036C","SCOIL PHADRAIG","GARRANN","TYHOLLAND","CO MONAGHAN","","Monaghan","CATHOLIC","N","N","N",24,24,48,273287,335391,-6.8752,54.262
2409,"19162H","THREEMILEHOUSE N S","THREEMILEHOUSE","CO. MONAGHAN","","","Monaghan","CATHOLIC","N","N","N",60,72,132,262600,330294,-7.04026,54.2176
2410,"19251G","SCOIL NAOMH DEAGHA","INNISKEEN","DUNDALK","CO LOUTH","","Monaghan","CATHOLIC","N","N","N",102,83,185,293234,306930,-6.57793,54.0031
2411,"19362P","ST PATRICKS N S","CLARA","KILLYBRONE","EMYVALE  CO MONAGHAN","","Monaghan","CATHOLIC","N","Y","N",22,11,33,263430,350512,-7.02324,54.3992
2412,"19364T","KILLEEVAN CENTRAL N S","NEWBLISS","CO MONAGHAN","","","Monaghan","CATHOLIC","N","N","N",45,46,91,256112,324230,-7.14085,54.1639
2413,"19434O","LATTON","LATTON NS","CASTLEBLAYNEY","CO MONAGHAN","","Monaghan","CATHOLIC","N","N","N",99,65,164,268891,314121,-6.94752,54.0716
2414,"19469K","NAOMH OLIVER PLUNKETT","LOCH MORN","CASTLEBLAYNEY","CO MONAGHAN","","Monaghan","CATHOLIC","N","N","N",113,86,199,275592,314990,-6.84495,54.0784
2415,"19703P","DRUMCORRIN N S","DRUM","CO MONAGHAN","","","Monaghan","PRESBYTERIAN","N","N","N",12,13,25,256516,317563,-7.13591,54.104
2416,"19736H","SCOIL PHADRAIG","CORDUFF","CARRICKMACROSS","CO MONAGHAN","","Monaghan","CATHOLIC","N","N","N",68,52,120,277350,307506,-6.82,54.0109
2417,"19737J","CASTLEBLAYNEY CENT N S","CASTLEBLAYNEY","CO MONAGHAN","","","Monaghan","PRESBYTERIAN","N","N","N",22,9,31,282926,321212,-6.73121,54.1332
2418,"19738L","ST DYMPNAS NS","TYDAVNET","CO MONAGHAN","","","Monaghan","CATHOLIC","N","N","N",34,33,67,264105,339232,-7.01528,54.2978
2419,"19780K","SCOIL BRIDE","MULLAGHRAFFERTY","CARRICKMACROSS","CO MONAGHAN","","Monaghan","CATHOLIC","N","N","N",64,60,124,284688,297663,-6.71082,53.9214
2420,"19857T","SCOIL ROIS","CARRAIG MHACHAIRE ROIS","CO MHUINEACHAIN","","","Monaghan","CATHOLIC","N","N","N",123,96,219,284322,304017,-6.71463,53.9785
2421,"19884W","BALLYBAY CENTRAL NS","BALLYBAY","CO MONAGHAN","","","Monaghan","PRESBYTERIAN","N","N","N",16,13,29,272121,320692,-6.89661,54.1301
2422,"19936P","GAELSCOIL ULTAIN","AN CNOC","MUINEACHAN","","","Monaghan","CATHOLIC","N","N","N",135,161,296,266839,333646,-6.97453,54.2472
2423,"20055N","GAELSCOIL ÉOIS","Bóthar Ros Liath","Cluain Éois","Co. Mhuineacháin","","Monaghan","CATHOLIC","N","Y","N",33,31,64,253442,325934,-7.18142,54.1795
2424,"20067U","ST JOSEPHS N S","KNOCKATALLON","SCOTSTOWN","CO MONAGHAN","","Monaghan","CATHOLIC","N","N","N",18,16,34,255309,338886,-7.15044,54.2957
2425,"20120V","St Tiarnach's Primary School","CLONES","CO MONAGHAN","","","Monaghan","CATHOLIC","N","N","N",121,128,249,250417,326396,-7.22767,54.184
2426,"20174V","SCOIL EANNA","BALLYBAY","CO. MONAGHAN","","","Monaghan","CATHOLIC","N","N","N",126,109,235,272027,320717,-6.89805,54.1304
2427,"20246U","THE BILLIS NATIONAL SCHOOL","GLASLOUGH","CO MONAGHAN","","","Monaghan","CHURCH OF IRELAND","N","N","N",31,22,53,269408,338978,-6.93389,54.2948
2428,"20327U","Gaelscoil Lorgan","Baile na Lorgan","(Castleblayney)","Co Mhuineacháin","","Monaghan","CATHOLIC","N","N","N",62,58,120,282181,320119,-6.7429,54.1235
2429,"20337A","Edenmore N.S.","Emyvale","Co Monaghan","","","Monaghan","CATHOLIC","N","N","N",51,54,105,265490,342948,-6.99319,54.331
2430,"02413L","S N NAOMH EOIN","AN RATH","BIRR","CO OFFALY","","Offaly","CATHOLIC","N","N","N",40,62,102,212946,209696,-7.80654,53.1377
2431,"03220F","MERCY PRIMARY SCHOOL","BIRR","CO OFFALY","","","Offaly","CATHOLIC","N","Y","N",0,210,210,206096,204686,-7.909,53.0928
2432,"07191V","S N SEOSAMH","GORTNAMONA","BLUEBALL","TULLAMORE","CO OFFALY","Offaly","CATHOLIC","N","N","N",47,33,80,228062,219084,-7.57982,53.2214
2433,"07949I","S N OSMANN","BIRR","CO OFFALY","","","Offaly","CHURCH OF IRELAND","N","N","N",53,43,96,205785,205503,-7.91362,53.1001
2434,"09191I","GEASHILL 1 N S","GEASHILL","CO OFFALY","","","Offaly","CATHOLIC","N","N","N",63,61,124,245292,220632,-7.32163,53.2342
2435,"10353P","CHARLEVILLE N S","CHARLEVILLE","TULLAMORE","CO OFFALY","","Offaly","CHURCH OF IRELAND","N","N","N",54,42,96,234640,224867,-7.48071,53.273
2436,"11203B","SEIR KIERANS N S","CLAREEN","BIRR","CO OFFALY","","Offaly","CATHOLIC","N","N","N",40,25,65,214403,202104,-7.7851,53.0694
2437,"12294M","ST CRONANS MIXED N S","BANAGHER","CO OFFALY","","","Offaly","CATHOLIC","N","N","N",28,32,60,198742,213551,-8.01882,53.1725
2438,"12343W","SHINRONE MIXED N S","SHINRONE","CO OFFALY","","","Offaly","CATHOLIC","N","Y","N",67,73,140,205554,192308,-7.9173,52.9815
2439,"12370C","ST BRENDANS MONASTERY","BIRR","CO OFFALY","","","Offaly","CATHOLIC","N","Y","N",218,0,218,205920,204414,-7.91163,53.0903
2440,"13118U","CLARA CONVENT N S","CLARA","CO OFFALY","","","Offaly","CATHOLIC","N","Y","N",0,194,194,226422,232491,-7.60327,53.342
2441,"13191H","HIGH ST MIXED N S","BELMONT","BIRR","CO OFFALY","","Offaly","CATHOLIC","N","N","N",33,31,64,205568,222406,-7.91657,53.252
2442,"15325M","CLONBULLOGUE N S","CLONBULLOGUE","CO OFFALY","","","Offaly","CATHOLIC","N","N","N",58,46,104,261024,223950,-7.0854,53.2624
2443,"15395K","MOUNT BOLUS N S","MOUNT BOLUS","TULLAMORE","CO OFFALY","","Offaly","CATHOLIC","N","N","N",17,21,38,225055,215910,-7.6251,53.1931
2444,"15638K","EDENDERRY 2 N S","EDENDERRY","CO OFFALY","","","Offaly","CHURCH OF IRELAND","N","N","N",31,42,73,261901,232672,-7.07056,53.3407
2445,"15656M","BALLYKILMURRY N S","BALLYKILMURRY","TULLAMORE","CO OFFALY","","Offaly","CATHOLIC","N","N","N",121,104,225,229218,226444,-7.56184,53.2875
2446,"15923J","CLONEYHURKE N S","CLONEYHURKE","PORTARLINGTON","CO OFFALY","","Offaly","CATHOLIC","N","N","N",14,22,36,248658,212004,-7.27254,53.1563
2447,"15983E","S N NAOMH BROGAIN","BRACKNA","RATHANGAN","CO KILDARE","","Offaly","CATHOLIC","N","N","N",52,39,91,260541,217891,-7.09379,53.208
2448,"16013V","EDENDERRY CONVENT N S","ST MARYS ROAD","EDENDERRY","CO OFFALY","","Offaly","CATHOLIC","N","N","N",115,360,475,262696,232427,-7.05867,53.3384
2449,"16435B","ST CIARANS MIXED N S","BALLYCUMBER","CO OFFALY","","","Offaly","CATHOLIC","N","N","N",53,54,107,218268,230564,-7.72581,53.325
2450,"16620T","DAINGEAN N S","DAINGEAN","CO OFFALY","","","Offaly","CATHOLIC","N","N","N",105,104,209,247444,227180,-7.28843,53.2928
2451,"16802C","CEANN EITIGH N S","CEANN EITIGH","BIRR","CO OFFALY","","Offaly","CATHOLIC","N","N","N",61,60,121,219070,205350,-7.71528,53.0984
2452,"16928B","S N NAOMH PHILOMENA","TULLAMORE","CO OFFALY","","","Offaly","CATHOLIC","N","Y","N",0,171,171,234071,225354,-7.48919,53.2774
2453,"16990G","S N NAOMH CALLIN","ROS SIONNAIGH","BALLINAHOWN","ATHLONE","CO OFFALY","Offaly","CATHOLIC","N","N","N",36,25,61,212799,229037,-7.80796,53.3115
2454,"17003A","S N SEOSAMH","MUINE GHALL","BIRR","CO OFFALY","","Offaly","CATHOLIC","N","N","N",36,28,64,203210,180947,-7.95231,52.8795
2455,"17031F","SHINCHILL N S","SHINCHILL","KILLEIGH","TULLAMORE","CO OFFALY","Offaly","CATHOLIC","N","N","N",141,121,262,236831,218516,-7.4486,53.2158
2456,"17069H","S N MUIRE NAOFA","POLLACH","RAHAN","TULLAMORE","CO OFFALY","Offaly","CATHOLIC","N","Y","N",61,41,102,219220,225238,-7.71184,53.2771
2457,"17188P","S N CHIARAIN NAOFA","CLONMACNOIS NS","SHANNONBRIDGE","CO OFFALY","","Offaly","CATHOLIC","N","N","N",42,37,79,200855,230436,-7.98717,53.3242
2458,"17336E","S N MHUIRE BAINRIOGHAN","SCOIL MUIRE BAINRIOGHAN","DUN CHAIRN","BIORRA","CO UIBH FHAILI","Offaly","CATHOLIC","N","N","N",30,32,62,205979,184902,-7.91111,52.915
2459,"17508H","S N NAOMH CHOLUMCHILLE","DURROW","TULLAMORE","CO OFFALY","","Offaly","CATHOLIC","N","N","N",111,100,211,232756,231257,-7.50829,53.3306
2460,"17523D","S N CRONAIN NAOFA","DRUM UI CIANAIN","ROSCREA","CO TIPPERARY","","Offaly","CATHOLIC","N","N","N",122,101,223,211418,191618,-7.83001,52.9752
2461,"17540D","S N MHANACHAIN","AN TOBAR","AN MOTA","CO NA H IARMHIDHE","","Offaly","CATHOLIC","N","N","N",98,80,178,222566,236576,-7.66087,53.3789
2462,"17616K","NAOMH MHUIRE N S","INIS NA MBREATHNACH","GEISILL","CO OFFALY","","Offaly","CATHOLIC","N","N","N",54,46,100,252034,220511,-7.22069,53.2325
2463,"17637S","S N SHEOSAIMH NAOFA","BEAL ATHA NA GCARR","TULLAMORE","CO OFFALY","","Offaly","CATHOLIC","N","N","N",99,91,190,244114,224157,-7.33879,53.2659
2464,"17746A","SCOIL COLMAIN NAOFA","MUCLACH","SCREAGAIN","AN TULACH MHOR","CO UIBH FHAILI","Offaly","CATHOLIC","N","N","N",147,113,260,230620,222586,-7.54119,53.2528
2465,"17753U","S N CHIARAIN NAOFA","BREACH CHOILL","KILCORMAC","BIRR","CO OFFALY","Offaly","CATHOLIC","N","N","N",13,8,21,215143,215586,-7.77343,53.1905
2466,"17827A","SCOIL PHADRAIG","PORTARLINGTON","CO LAOIS","","","Offaly","CATHOLIC","N","N","N",316,0,316,253735,212528,-7.19656,53.1606
2467,"18057F","SCOIL MHUIRE","TULLAMORE","CO OFFALY","","","Offaly","CATHOLIC","N","N","N",100,273,373,233412,224686,-7.49913,53.2715
2468,"18068K","S N PEADAR AGUS POL","ATH AN URCHAIR","MOATE","CO OFFALY","","Offaly","CATHOLIC","N","N","N",10,12,22,227809,238180,-7.58194,53.3931
2469,"18115Q","S N MHUIRE","CLUAIN NA NGAMHAIN","TULLAMORE","CO OFFALY","","Offaly","CATHOLIC","N","N","N",68,50,118,248038,215357,-7.2813,53.1865
2470,"18157J","ST RYNAGHS N S","BANAGHER","CO OFFALY","","","Offaly","CATHOLIC","N","N","N",131,143,274,201106,215160,-7.98345,53.1869
2471,"18267Q","CROINCHOILL N S","CROINCHILL","BIRR","CO OFFALY","","Offaly","CATHOLIC","N","N","N",101,91,192,207014,203256,-7.89532,53.0799
2472,"18328K","S N PHADRAIG","BAILE BHRIAIN","FAHY","CO OFFALY","","Offaly","CATHOLIC","N","N","N",58,67,125,256668,234297,-7.14883,53.3559
2473,"18331W","S N CAOIMHIN NAOFA","CLUAIN LISC","SHINRONE","CO OFFALY","","Offaly","CATHOLIC","N","N","N",54,41,95,206113,188520,-7.90905,52.9475
2474,"18335H","S N MHUIRE NAOFA","AN ROD","CO OFFALY","","","Offaly","CATHOLIC","N","N","N",107,92,199,253489,232418,-7.19689,53.3393
2475,"18364O","S N MUIRE BAINRION","EDENDERRY","CO OFFALY","","","Offaly","CATHOLIC","N","N","N",214,0,214,262476,232554,-7.06195,53.3395
2476,"18399K","S N BHRIDE","BAILE BUI","KILCORMAC","CO OFFALY","","Offaly","CATHOLIC","N","N","N",43,45,88,220370,213761,-7.69534,53.174
2477,"18406E","S N PROINSIAS NAOFA","CLARACH","CO UA BHFAILGHE","","","Offaly","CATHOLIC","N","Y","N",216,0,216,226093,232422,-7.60821,53.3414
2478,"18524K","S N NAOMH BRIGHDE BUACH","TULLAMORE","CO OFFALY","","","Offaly","CATHOLIC","N","Y","N",156,0,156,233367,224755,-7.4998,53.2721
2479,"18537T","S N ROS COM RUA","ROS CUM RUA","ROSCREA","CO TIPPERARY","","Offaly","CATHOLIC","N","N","N",10,11,21,216318,196611,-7.75681,53.02
2480,"18690E","SCOIL BHRIDE","AN CRUACHAN","AN TULACH MOR","CO UA BHFAILGHE","","Offaly","CATHOLIC","N","N","N",54,46,100,248157,232487,-7.27693,53.3404
2481,"18777Q","S N LOMCHLUANA","AN CLOCHAN","CO UIBH FHAILI","","","Offaly","CATHOLIC","N","N","N",33,28,61,213596,218814,-7.79643,53.2196
2482,"18795S","S N MHUIRE","CUL AN AIRNE","BLUE BALL","TULLAMORE","CO OFFALY","Offaly","CATHOLIC","N","N","N",39,26,65,223932,220485,-7.64156,53.2342
2483,"18797W","S N NAOMH SEOSAMH","ARDEN VIEW","TULLAMORE","CO OFFALY","","Offaly","CATHOLIC","N","Y","N",186,177,363,233744,225782,-7.49404,53.2813
2484,"19354Q","ST COLMANS N S","CAPPAGH","CROGHAN","TULLAMORE","CO OFFALY","Offaly","CATHOLIC","N","N","N",59,44,103,242192,230745,-7.36672,53.3253
2485,"19638H","COOLDERRY CENTRAL NS","BROSNA","BIRR","CO OFFALY","","Offaly","CATHOLIC","N","N","N",44,46,90,210680,195694,-7.84086,53.0119
2486,"19713S","ARDEN BOYS NS","ARDEN VIEW","TULLAMORE","CO OFFALY","","Offaly","CATHOLIC","N","Y","N",155,0,155,233674,225750,-7.4951,53.281
2487,"19990V","GAELSCOIL AN EISCIR RIADA","CLUAIN CALGA","AN TULACH MHOR","CO. UIBH FHAILI","","Offaly","CATHOLIC","N","N","N",89,122,211,234967,224425,-7.47585,53.269
2488,"20068W","ST MARYS NATIONAL SCHOOL","CLOGHAN","BIRR","CO OFFALY","","Offaly","CATHOLIC","N","Y","N",39,36,75,207664,219374,-7.88524,53.2247
2489,"20189L","TULLAMORE EDUCATE TOGETHER NS","Collins Lane","Tullamore","Co. Offaly","","Offaly","MULTI DENOMINATIONAL","N","N","N",107,85,192,233146,226915,-7.50289,53.2915
2490,"20267F","Scoil Bhríde Primary School","Carrick Road","Edenderry","Co. Offaly","","Offaly","CATHOLIC","N","N","N",228,174,402,263054,233830,-7.05302,53.3509
2491,"20273A","S N Chartaigh Naofa","Rahan","Tullamore","Co. Offaly","","Offaly","CATHOLIC","N","N","N",99,90,189,225205,225792,-7.62207,53.2819
2492,"20289P","St. Cynoc's National School","Ferbane","Co. Offaly","","","Offaly","CATHOLIC","N","N","N",111,91,202,211338,224635,-7.83004,53.2719
2493,"20332N","Gaelscoil Éadan Doire","Club Sacair Bhaile Éadain Doire","Éadan Doire","Co Uíbh Fháilí","","Offaly","CATHOLIC","N","N","N",56,53,109,262867,232591,-7.05607,53.3398
2494,"20387P","Scoil Mhuire Agus Chormaic","Kilcormac","Co Offaly","","","Offaly","CATHOLIC","N","Y","N",45,54,99,218413.44,213810.81,-7.7246,53.1745
2495,"01086R","S N POL NAOFA","CASTLEREA","CO ROSCOMMON","","","Roscommon","CATHOLIC","N","N","N",48,0,48,168149,279595,-8.48305,53.765
2496,"01607T","S N COR NA FOLA B","ATHLONE","CO WESTMEATH","","","Roscommon","CATHOLIC","N","N","N",151,139,290,199700,236100,-8.00451,53.3751
2497,"01866U","BALLYFORAN MIXED N S","BALLINASLOE","CO ROSCOMMON","","","Roscommon","CATHOLIC","N","Y","N",30,29,59,181864,246655,-8.27313,53.4696
2498,"04800F","ROOSKEY N S","CARRICK ON SHANNON","CO ROSCOMMON","","","Roscommon","CATHOLIC","N","N","N",44,42,86,204822,287002,-7.92675,53.8325
2499,"05220P","S N MICHIL NAOFA","WOODBROOK","CARRICK ON SHANNON","CO ROSCOMMON","","Roscommon","CATHOLIC","N","N","N",17,20,37,189145,299079,-8.16532,53.9409
2500,"06100K","S N CILL RONAIN","BOYLE","CO ROSCOMMON","","","Roscommon","CATHOLIC","N","N","N",8,14,22,191108,311221,-8.13578,54.05
2501,"10967E","THREEN N S","CASTLEREA","CO ROSCOMMON","","","Roscommon","CATHOLIC","N","N","N",25,13,38,163572,275984,-8.55203,53.7322
2502,"11201U","S N NAOMH PADRAIG","SCRABBAGH NS","KILMORE","CARRICK ON SHANNON","CO ROSCOMMON","Roscommon","CATHOLIC","N","N","N",9,11,20,198153,291269,-8.02808,53.8708
2503,"11242L","CLOONBONNIF N S","CASTLEREA","CO ROSCOMMON","","","Roscommon","CATHOLIC","N","N","N",10,14,24,161673,281417,-8.58148,53.7809
2504,"11466K","LISMOIL N S","CURRAGBOY","ATHLONE","CO WESTMEATH","","Roscommon","CATHOLIC","N","N","N",10,11,21,189417,249987,-8.1595,53.4998
2505,"11943S","BALLINLOUGH N S","BALLINLOUGH","CO ROSCOMMON","","","Roscommon","CHURCH OF IRELAND","N","N","N",12,9,21,158111,277015,-8.63492,53.7411
2506,"12003V","S N RONAIN","CAISLEAN SAMSAIN","BEAL AN MULLA","ATHLONE","CO ROSCOMMON","Roscommon","CATHOLIC","N","N","N",15,14,29,193594,240265,-8.09635,53.4125
2507,"12754U","S N CNOC AN SAMHRAIDH","ATH LUAIN","CO WESTMEATH","","","Roscommon","CATHOLIC","N","N","N",126,112,238,200874,240079,-7.98686,53.4109
2508,"12964I","S N NAOMH SEOSAMH","BALLYMURRAY","CO ROSCOMMON","","","Roscommon","CATHOLIC","N","N","N",38,32,70,191998,259829,-8.12085,53.5883
2509,"13047A","S N LIOS A CUILL M","CASTLEREA","CO ROSCOMMON","","","Roscommon","CATHOLIC","N","Y","N",29,40,69,158526,289561,-8.63032,53.8538
2510,"13198V","ST ANNES CON N S","CASTLEREA","CO ROSCOMMON","","","Roscommon","CATHOLIC","N","Y","N",38,93,131,167970,279729,-8.48577,53.7662
2511,"13262E","CLOVER HILL N S","ROSCOMMON","CO ROSCOMMON","","","Roscommon","CATHOLIC","N","N","N",9,4,13,183383,267026,-8.25134,53.6527
2512,"13498K","CLOONFOUR N S","ROOSKEY","VIA CARRICK ON SHANNON","CO ROSCOMMON","","Roscommon","CATHOLIC","N","N","N",12,11,23,205271,281524,-7.92003,53.7832
2513,"13757I","TARMON N S","CASTLEREA","CO ROSCOMMON","","","Roscommon","CATHOLIC","N","N","N",45,45,90,171134,280212,-8.43783,53.7707
2514,"13839K","CARRICK N S","CURRAGBOY","ATHLONE","CO WESTMEATH","","Roscommon","CATHOLIC","N","N","N",32,20,52,192939,248050,-8.10637,53.4824
2515,"13879W","SLATTA N S","S N SLATACH","KILGLASS","CO ROSCOMMON","","Roscommon","CATHOLIC","N","N","N",13,9,22,201379,282975,-7.97907,53.7963
2516,"13978B","S N NAOMH PADRAIG","BEAL ATHA FEARNAN","BOYLE","CO ROSCOMMON","","Roscommon","CATHOLIC","N","N","N",16,17,33,186988,313219,-8.19877,54.0679
2517,"14056G","MOUNT TALBOT N S","MOUNT TALBOT","CO ROSCOMMON","","","Roscommon","CATHOLIC","N","N","N",16,17,33,181336,253381,-8.28149,53.5301
2518,"14356S","LISANISKEY N S","BALLYDOOLEY P O","ORAN","CO ROSCOMMON","","Roscommon","CATHOLIC","N","N","N",36,40,76,177626,267704,-8.33846,53.6586
2519,"14684M","AUGHRIM N S","HILLSTREET","CARRICK ON SHANNON","CO ROSCOMMON","","Roscommon","CATHOLIC","N","N","N",19,21,40,192001,291367,-8.12162,53.8716
2520,"14925I","S N NAOMH EOIN","BALLINAMEEN","BOYLE","CO ROSCOMMON","","Roscommon","CATHOLIC","N","N","N",17,21,38,179823,294749,-8.307,53.9017
2521,"14966W","KILTEEVAN N S","ROSCOMMON","CO ROSCOMMON","","","Roscommon","CATHOLIC","N","N","N",28,18,46,192448,265067,-8.11418,53.6353
2522,"15043C","CLOCHAR NA TROCAIRE","MAINISTIR NA BUILLE","BOYLE","CO ROSCOMMON","","Roscommon","CATHOLIC","N","N","N",54,165,219,180693,302599,-8.29426,53.9723
2523,"15045G","S N NAOMH PADRAIG","BEAL ATHA NA MBUILLI","CO ROSCOMMON","","","Roscommon","CATHOLIC","N","N","N",36,0,36,193167,281273,-8.10367,53.781
2524,"15083O","ST MARYS CONVENT N S","ROSCOMMON","CO ROSCOMMON","","","Roscommon","CATHOLIC","N","N","N",125,312,437,187036,264243,-8.19597,53.6278
2525,"15255R","DON N S","BALLAGHADERREEN","CO ROSCOMMON","","","Roscommon","CATHOLIC","N","Y","N",37,27,64,164271,290452,-8.54312,53.8623
2526,"15308M","ATHLEAGUE N S","ATHLEAGUE","CO ROSCOMMON","","","Roscommon","CATHOLIC","N","N","N",18,16,34,183547,257547,-8.24836,53.5676
2527,"15413J","BRIDESWELL N S","ATHLONE","CO WESTMEATH","","","Roscommon","CATHOLIC","N","N","N",32,34,66,194156,244737,-8.08798,53.4527
2528,"15425Q","FAIRYMOUNT N S","FAIRYMOUNT NS","CASTLEREA","CO ROSCOMMON","","Roscommon","CATHOLIC","N","Y","N",19,19,38,168141,288671,-8.4841,53.8465
2529,"15531P","SCOIL MHUIRE,","NEWTOWN,","BALLINASLOE,","CO. ROSCOMMON.","","Roscommon","CATHOLIC","N","N","N",31,34,65,185849,234265,-8.21256,53.3584
2530,"15543W","TIBOHINE N S","CASTLEREA","ROSCOMMON","","","Roscommon","CATHOLIC","N","Y","N",24,22,46,166924,293041,-8.50307,53.8857
2531,"15545D","CASTLEPLUNKETT N S","CASTLEPLUNKETT","CO ROSCOMMON","","","Roscommon","CATHOLIC","N","N","N",26,30,56,177151,278007,-8.34641,53.7512
2532,"15557K","CLOONFAD N S","BALLYHAUNIS","CO MAYO","","","Roscommon","CATHOLIC","N","N","N",74,54,128,150339,270961,-8.75174,53.686
2533,"15584N","GRANGE N S","BOYLE","CO ROSCOMMON","","","Roscommon","CATHOLIC","N","N","N",17,13,30,179353,298567,-8.31441,53.936
2534,"15614T","TAUGHMACONNELL N S","TEACH MHIC CONAILL","BEAL ATHA NA SLUAIGHE","CO ROSCOMMON","","Roscommon","CATHOLIC","N","N","N",50,46,96,190328,238986,-8.14543,53.4009
2535,"15628H","ST JOSEPHS B N S","BOYLE","CO ROSCOMMON","","","Roscommon","CATHOLIC","N","N","N",86,0,86,181036,302914,-8.28905,53.9751
2536,"15664L","GRANLAHAN G N S","BALLINLOUGH","CO ROSCOMMON","","","Roscommon","CATHOLIC","N","Y","N",23,17,40,155472,274136,-8.6745,53.715
2537,"15980V","CAMCLOON N S","ATHLONE","CO WESTMEATH","","","Roscommon","CATHOLIC","N","N","N",14,20,34,195970,233364,-8.06052,53.3505
2538,"16009H","CARRICK MIXED N S","BALLINLOUGH","CO ROSCOMMON","","","Roscommon","CATHOLIC","N","N","N",47,48,95,157010,277842,-8.65172,53.7484
2539,"16034G","TULSK N S","TUSLK","CASTLEREA","CO ROSCOMMON","","Roscommon","CATHOLIC","N","N","N",33,33,66,184033,280677,-8.24221,53.7754
2540,"16127N","GORTHAGANNY N S","CARROWBEHY PO","CASTLEREA","CO ROSCOMMON","","Roscommon","CATHOLIC","N","N","N",48,39,87,155525,284468,-8.67519,53.8078
2541,"16291D","CLOONCAGH N S","STROKESTOWN","CO ROSCOMMON","","","Roscommon","CATHOLIC","N","N","N",13,12,25,193214,274017,-8.1028,53.7158
2542,"16334S","BALLINTUBBER N S","CASTLEREA","CO ROSCOMMON","","","Roscommon","CATHOLIC","N","N","N",50,61,111,172965,274398,-8.40955,53.7185
2543,"16427C","CLONOWN N S","ATHLONE","CO WESTMEATH","","","Roscommon","CATHOLIC","N","N","N",17,19,36,204492,235093,-7.93251,53.366
2544,"16815L","S N NAOMH CEITHEACH","RUNAMOAT","CO ROSCOMMON","","","Roscommon","CATHOLIC","N","N","N",27,17,44,180174,271132,-8.30014,53.6895
2545,"16816N","ATTYRORY N S","BALLINASLOE","CO GALWAY","","","Roscommon","CATHOLIC","N","N","N",16,16,32,189788,234339,-8.1534,53.3592
2546,"17054R","S N ARD CIANAIN","DRUIM","ATHLONE","CO WESTMEATH","","Roscommon","CATHOLIC","N","N","N",23,33,56,196487,237623,-8.05281,53.3888
